Training/Test,X,Y,Y_pred
Training,7.91196711865225,0,0.0
Training,0.7619017029748645,1,1.0
Training,-0.30872263007657585,1,1.0
Training,0.04705911612887976,1,1.0
Training,-0.4316886713918256,0,0.0
Training,-0.39561863260601915,1,1.0
Training,0.8602745360270643,1,1.0
Training,-0.4841541823529988,1,1.0
Training,0.17330425187920293,1,1.0
Training,-0.33659493277469915,0,0.0
Training,-0.6399111680189817,0,0.0
Training,-1.0530770668382206,1,1.0
Training,-0.4530027852198022,1,1.0
Training,0.906181858118091,0,0.0
Training,-0.833377739688308,0,0.0
Training,0.04705911612887976,0,0.0
Training,0.3569335402433092,0,0.0
Training,-0.2333034580698895,1,1.0
Training,-0.026720508660270054,0,0.0
Training,-0.7399235482887182,1,1.0
Training,-0.3972581798235557,1,1.0
Training,0.04050092725873313,1,1.0
Training,0.08148960769714982,1,1.0
Training,-0.19395432484900957,1,1.0
Training,0.31758440702242907,0,0.0
Training,-0.7136907928081315,0,0.0
Training,-0.6972953206327649,1,1.0
Training,-0.031639150312879935,0,0.0
Training,-0.10213968066695643,1,1.0
Training,-0.4890728240056088,1,1.0
Training,-1.1694849192833237,0,0.0
Training,-0.011964583702440057,1,1.0
Training,-0.03327869753041668,0,0.0
Training,-0.8284590980356981,0,0.0
Training,0.043780021693806445,1,1.0
Training,0.2979098404119892,1,1.0
Training,-0.2808503273784526,1,1.0
Training,-0.5612129015772219,1,1.0
Training,0.14051330752846947,0,0.0
Training,-1.046518877968074,0,0.0
Training,-0.4890728240056088,1,1.0
Training,-0.18903568319639952,1,1.0
Training,-0.7759935870745248,0,0.0
Training,-0.2333034580698895,0,0.0
Training,0.0716523243919297,0,0.0
Training,-0.8251800036006246,1,1.0
Training,0.3470962569380891,1,1.0
Training,-0.11361651118971312,1,1.0
Training,-0.5825270154051985,1,1.0
Training,1.6128267088763928,1,1.0
Training,-0.400537274258629,0,0.0
Training,-1.0137279336173408,1,1.0
Training,-0.043115980835636794,0,0.0
Training,-0.30544353564150256,1,1.0
Training,0.02082636064829325,0,0.0
Training,0.3028284820645993,0,0.0
Training,0.20281610179486292,1,1.0
Training,-0.37594406599557906,1,1.0
Training,-0.34643221607991925,1,1.0
Training,0.5389232813898786,0,0.0
Training,2.86216168863933,1,1.0
Training,-1.0629143501434408,1,1.0
Training,0.21593247953515618,1,1.0
Training,-0.5431778821843187,1,1.0
Training,-0.49071237122314554,1,1.0
Training,1.5734775756555124,0,0.0
Training,0.3848058429414323,1,1.0
Training,0.015907718995683193,0,0.0
Training,-0.6448298096715919,1,1.0
Training,-0.5087473906160487,0,0.0
Training,2.406367562164137,0,0.0
Training,-0.5808874681876619,1,1.0
Training,0.36841037076606553,1,1.0
Training,0.7668203446274746,1,1.0
Training,-0.20707070258930282,0,0.0
Training,0.3257821431101123,1,1.0
Training,-0.1923147776314728,0,0.0
Training,0.2880725571067691,0,0.0
Training,0.0027913412553899415,1,1.0
Training,-0.6235156958436152,0,0.0
Training,1.2685217931936934,0,0.0
Training,-0.6202366014085419,0,0.0
Training,0.20117655457732603,1,1.0
Training,0.07493141882700301,1,1.0
Training,-0.025080961442733134,1,1.0
Training,-0.6235156958436152,1,1.0
Training,-0.7350049066361082,1,1.0
Training,0.7159943808838382,1,1.0
Training,-1.046518877968074,1,1.0
Training,-0.4120141047813859,0,0.0
Training,0.3569335402433092,1,1.0
Training,0.2618398016261826,1,1.0
Training,-0.34643221607991925,1,1.0
Training,-0.20215206093669294,1,1.0
Training,-0.16936111658595962,1,1.0
Training,1.1127648075277103,1,1.0
Training,-0.15624473884566636,0,0.0
Training,-0.5907247514928818,0,0.0
Training,-0.36118814103774904,0,0.0
Training,1.799735091675572,0,0.0
Training,-0.2480593830277195,1,1.0
Training,0.424154976162312,1,1.0
Training,-0.8022263425551114,1,1.0
Training,-0.3644672354728224,0,0.0
Training,-0.1513260971930563,0,0.0
Training,-0.38906044373587234,1,1.0
Training,-0.6497484513242017,1,1.0
Training,-0.1447679083229097,1,1.0
Training,-0.7595981148991582,1,1.0
Training,-0.7399235482887182,1,1.0
Training,-0.13820971945276306,1,1.0
Training,0.9094609525531642,1,1.0
Training,-0.17100066380349638,1,1.0
Training,0.178222893531813,0,0.0
Training,0.07001277717439312,0,0.0
Training,-0.7218885288958149,0,0.0
Training,-0.09394194457927306,0,0.0
Training,-0.32839719668701595,0,0.0
Training,-0.7776331342920615,0,0.0
Training,-0.512026485051122,0,0.0
Training,0.28315391545415936,0,0.0
Training,0.312665765369819,1,1.0
Training,0.13231557144078626,1,1.0
Training,-0.34643221607991925,0,0.0
Training,-0.3070830828590393,0,0.0
Training,0.46678320381826527,1,1.0
Training,-0.3644672354728224,0,0.0
Training,-0.5530151654895387,0,0.0
Training,0.08148960769714982,0,0.0
Training,0.11100145761280981,0,0.0
Training,-0.08902330292666319,0,0.0
Training,-0.8415754757759913,0,0.0
Training,0.424154976162312,1,1.0
Training,0.7110757392312281,1,1.0
Training,-0.5415383349667818,0,0.0
Training,-0.2988853467713559,1,1.0
Training,-0.6497484513242017,1,1.0
Training,1.8571192442893556,1,1.0
Training,-0.5972829403630285,0,0.0
Training,-0.41693274643399575,0,0.0
Training,2.65557873922971,1,1.0
Training,-0.4857937295705357,0,0.0
Training,0.8389604221990878,0,0.0
Training,-0.4562818796548755,1,1.0
Training,0.02246590786582982,0,0.0
Training,-0.2546175718978661,0,0.0
Training,-0.6727021123697151,1,1.0
Training,-0.21034979702437612,0,0.0
Training,-0.682539395674935,1,1.0
Training,-0.7546794732465482,1,1.0
Training,0.012628624560609881,0,0.0
Training,-1.1448917110202739,1,1.0
Training,3.9967283631747,0,0.0
Training,0.2618398016261826,1,1.0
Training,-0.5940038459279552,1,1.0
Training,-0.40217682147616574,1,1.0
Training,-0.1808379471087163,1,1.0
Training,-0.08246511405651656,0,0.0
Training,0.6864825309681781,0,0.0
Training,-0.29560625233628246,0,0.0
Training,-0.34971131051499255,1,1.0
Training,-0.512026485051122,1,1.0
Training,-0.9268319310878979,0,0.0
Training,-0.5792479209701252,1,1.0
Training,-0.692376678980155,1,1.0
Training,0.09952462709005296,0,0.0
Training,0.019186813430756507,1,1.0
Training,0.7094361920136916,1,1.0
Training,0.1831415351844227,0,0.0
Training,0.3503753513731622,1,1.0
Training,3.6081556726185107,0,0.0
Training,0.1667460630090563,0,0.0
Training,0.08476870213222312,1,1.0
Training,-0.3529904049500659,1,1.0
Training,-0.09230239736173668,0,0.0
Training,-0.23494300528742607,1,1.0
Training,0.3848058429414323,0,0.0
Training,-0.6120388653208585,1,1.0
Training,-0.8186218147304779,1,1.0
Training,-0.33659493277469915,0,0.0
Training,1.9899225689098254,1,1.0
Training,0.11264100483034638,1,1.0
Training,-0.41693274643399575,1,1.0
Training,-0.5284219572264888,0,0.0
Training,0.8504372527218446,0,0.0
Training,-0.4841541823529988,1,1.0
Training,-0.32839719668701595,1,1.0
Training,0.6159820006141015,1,1.0
Training,-0.5726897320999785,1,1.0
Training,-0.5776083737525887,0,0.0
Training,-0.06770918909868673,1,1.0
Training,-0.4038163686937023,1,1.0
Training,0.18642062961949618,1,1.0
Training,-0.002127300397220116,1,1.0
Training,0.9111004997707007,0,0.0
Training,-0.11361651118971312,1,1.0
Training,0.8602745360270643,1,1.0
Training,-0.21690798589452276,0,0.0
Training,-0.8874827978670177,1,1.0
Training,3.924588285603087,1,1.0
Training,-0.07426737796883301,1,1.0
Training,-0.11361651118971312,1,1.0
Training,0.058535946651636445,0,0.0
Training,0.4159572400746288,1,1.0
Training,-0.25625711911540267,1,1.0
Training,3.260571662500739,0,0.0
Training,-0.46447961574255886,1,1.0
Training,0.4733413926884119,0,0.0
Training,-0.34643221607991925,1,1.0
Training,0.12575738257063962,1,1.0
Training,0.20937429066500957,1,1.0
Training,-0.38086270764818914,1,1.0
Training,-0.7005744150678384,0,0.0
Training,0.06181504108670976,1,1.0
Training,-0.15624473884566636,1,1.0
Training,-0.29560625233628246,0,0.0
Training,2.0850163075269506,1,1.0
Training,-0.22182662754713264,0,0.0
Training,0.6340170200070051,1,1.0
Training,-0.8579709479513579,0,0.0
Training,-0.42840957695675225,1,1.0
Training,-0.35790904660267575,0,0.0
Training,-0.37266497156050576,1,1.0
Training,-1.0137279336173408,0,0.0
Training,-0.6759812068047883,1,1.0
Training,-0.21690798589452276,1,1.0
Training,-0.5251428627914154,1,1.0
Training,0.05525685221656296,0,0.0
Training,-0.6628648290644952,0,0.0
Training,-0.5038287489634388,1,1.0
Training,-0.7038535095029116,1,1.0
Training,0.34873580415562566,0,0.0
Training,-0.23166391085235274,0,0.0
Training,0.119199193700493,0,0.0
Training,-0.8005867953375746,0,0.0
Training,-0.5858061098402718,1,1.0
Training,4.098380290661973,0,0.0
Training,0.20937429066500957,1,1.0
Training,2.409646656599211,1,1.0
Training,0.6028656228738085,1,1.0
Training,0.748785325234571,1,1.0
Training,1.0209501633456575,1,1.0
Training,0.09460598543744307,1,1.0
Training,-0.5595733543596855,0,0.0
Training,0.424154976162312,0,0.0
Training,-0.49071237122314554,1,1.0
Training,-0.4382468602619722,0,0.0
Training,-0.33823447999223605,1,1.0
Training,-0.11361651118971312,1,1.0
Training,-0.5317010516615621,1,1.0
Training,-0.34971131051499255,0,0.0
Training,-0.5694106376649053,1,1.0
Training,-0.48251463513546217,0,0.0
Training,1.0143919744755105,1,1.0
Training,-0.6300738847137618,1,1.0
Training,-0.22510572198220613,1,1.0
Training,-0.061151000228539934,1,1.0
Training,-0.964541517091241,1,1.0
Training,0.9094609525531642,1,1.0
Training,-0.008685489267366743,1,1.0
Training,-0.33659493277469915,1,1.0
Training,-0.2480593830277195,1,1.0
Training,-0.6989348678503017,0,0.0
Training,0.11428055204788294,0,0.0
Training,-0.4874332767880721,0,0.0
Training,-0.08410466127405312,0,0.0
Training,-0.8137031730778679,0,0.0
Training,-0.7399235482887182,1,1.0
Training,0.5749933201756848,0,0.0
Training,0.17494379909673952,1,1.0
Training,-0.018522772572586856,1,1.0
Training,-0.2677339496381594,1,1.0
Training,-0.5579338071421486,0,0.0
Training,-0.7169698872432049,0,0.0
Training,4.372184675990595,0,0.0
Training,0.12575738257063962,0,0.0
Training,-0.5612129015772219,0,0.0
Training,-0.6202366014085419,0,0.0
Training,-0.2398616469400363,1,1.0
Training,-0.6022015820156386,0,0.0
Training,-0.47759599348285214,1,1.0
Training,-0.44808414356719234,0,0.0
Training,0.46842275103580183,1,1.0
Training,-0.4087350103463124,1,1.0
Training,-0.46284006852502213,0,0.0
Training,0.15526923248629962,0,0.0
Training,-0.5776083737525887,1,1.0
Training,-0.02999960309534337,1,1.0
Training,-0.7825517759446714,1,1.0
Training,-0.1677215693684229,0,0.0
Training,0.15362968526876306,0,0.0
Training,-0.45956097408994884,1,1.0
Training,0.4569459205130455,0,0.0
Training,-0.07918601962144324,1,1.0
Training,-0.13984926667029962,1,1.0
Training,0.11264100483034638,1,1.0
Training,-0.2808503273784526,1,1.0
Training,-0.2693734968556961,0,0.0
Training,-0.6727021123697151,1,1.0
Training,2.360460240073111,1,1.0
Training,-0.1070583223195665,0,0.0
Training,1.2258935655377403,0,0.0
Training,-0.5726897320999785,0,0.0
Training,0.5094114314742185,1,1.0
Training,0.6979593614909345,1,1.0
Training,-0.6218761486260784,0,0.0
Training,3.540934236699508,1,1.0
Training,0.014268171778146625,0,0.0
Training,-0.1300119833650797,0,0.0
Training,-0.4218513880866056,0,0.0
Training,-0.40217682147616574,0,0.0
Training,-0.08246511405651656,1,1.0
Training,0.048698663346416676,1,1.0
Training,0.22249066840530282,0,0.0
Training,-0.653027545759275,1,1.0
Training,0.1651065157915194,0,0.0
Training,0.6159820006141015,1,1.0
Training,-0.5579338071421486,1,1.0
Training,0.7159943808838382,0,0.0
Training,-0.49563101287575545,0,0.0
Training,-0.7333653594185715,1,1.0
Training,-0.24314074137510944,1,1.0
Training,-0.5415383349667818,1,1.0
Training,-0.5907247514928818,1,1.0
Training,0.2700375377138658,0,0.0
Training,-0.0037668476147566855,0,0.0
Training,-0.8022263425551114,1,1.0
Training,-0.11361651118971312,1,1.0
Training,0.4471086372078254,0,0.0
Training,-0.5743292793175153,0,0.0
Training,0.14543194918107952,1,1.0
Training,-0.2726525912907694,1,1.0
Training,-0.27921078016091605,0,0.0
Training,-0.013604130919976625,0,0.0
Training,-0.682539395674935,1,1.0
Training,-0.8645291368215046,0,0.0
Training,-0.1070583223195665,0,0.0
Training,0.9619264635143375,0,0.0
Training,0.03558228560612325,1,1.0
Training,-0.7809122287271347,1,1.0
Training,-1.090786652841564,0,0.0
Training,-0.303803988423966,0,0.0
Training,-0.2628153079855493,1,1.0
Training,-0.47267735183024223,0,0.0
Training,-0.5595733543596855,0,0.0
Training,-0.7743540398569881,0,0.0
Training,-0.4743168990477788,0,0.0
Training,0.34545670972055215,1,1.0
Training,-0.6022015820156386,1,1.0
Training,0.6750057004454211,0,0.0
Training,-0.01524367813751337,1,1.0
Training,2.4080071093816744,0,0.0
Training,-0.01524367813751337,0,0.0
Training,0.025745002300903135,1,1.0
Training,-0.5480965238369286,1,1.0
Training,-0.3923395381709458,1,1.0
Training,-0.025080961442733134,1,1.0
Training,-0.7005744150678384,0,0.0
Training,-0.6497484513242017,0,0.0
Training,-0.5989224875805652,1,1.0
Training,-0.6038411292331751,0,0.0
Training,-0.833377739688308,1,1.0
Training,-0.29232715790120933,0,0.0
Training,4.091822101791827,1,1.0
Training,-0.5398987877492455,0,0.0
Training,0.014268171778146625,1,1.0
Training,-0.4562818796548755,0,0.0
Training,-0.5431778821843187,1,1.0
Training,-0.6546670929768118,1,1.0
Training,-0.6513879985417385,1,1.0
Training,-0.14804700275798283,0,0.0
Training,2.1292840824004413,0,0.0
Training,-0.8300986452532346,1,1.0
Training,-0.35462995216760246,1,1.0
Training,-0.7595981148991582,0,0.0
Training,-1.1071821250169305,0,0.0
Training,-0.8809246089968711,0,0.0
Training,-0.9661810643087776,1,1.0
Training,-0.28904806346613615,0,0.0
Training,1.1865444323168601,0,0.0
Training,-1.041600236315464,0,0.0
Training,-0.1677215693684229,0,0.0
Training,-0.5235033155738787,0,0.0
Training,0.5585978480003184,1,1.0
Training,-0.29724579955381936,0,0.0
Training,-0.7202489816782782,0,0.0
Training,-0.2382220997224994,1,1.0
Training,-0.23166391085235274,1,1.0
Training,0.312665765369819,0,0.0
Training,1.0832529576120502,0,0.0
Training,0.2388861405806692,1,1.0
Training,-0.3201994605993324,0,0.0
Training,0.19789746014225287,1,1.0
Training,0.3913640318115789,1,1.0
Training,0.8651931776796743,0,0.0
Training,-0.9071573644774578,1,1.0
Training,-0.03327869753041668,1,1.0
Training,0.31922395423996563,0,0.0
Training,-0.9661810643087776,1,1.0
Training,-0.6185970541910051,0,0.0
Training,-0.34971131051499255,0,0.0
Training,0.18478108240195962,0,0.0
Training,-0.6546670929768118,1,1.0
Training,-0.2333034580698895,1,1.0
Training,-0.33659493277469915,0,0.0
Training,0.371689465201139,1,1.0
Training,0.6700870587928114,0,0.0
Training,-0.6661439234995684,1,1.0
Training,-0.5136660322686587,1,1.0
Training,0.14215285474600636,1,1.0
Training,-0.4316886713918256,1,1.0
Training,-0.06606964188114982,0,0.0
Training,1.1504743935310537,1,1.0
Training,-0.29068761068367255,0,0.0
Training,-0.1808379471087163,1,1.0
Training,-0.46775871017763204,0,0.0
Training,-0.054592811358393306,1,1.0
Training,-0.39069999095340907,1,1.0
Training,-0.4939914656582189,1,1.0
Training,0.14543194918107952,1,1.0
Training,-0.31036217729411264,1,1.0
Training,0.39628267346418894,0,0.0
Training,-0.2333034580698895,1,1.0
Training,0.019186813430756507,1,1.0
Training,-0.2447802885926462,0,0.0
Training,-0.7956681536849646,1,1.0
Training,0.07001277717439312,0,0.0
Training,-0.09230239736173668,0,0.0
Training,-0.06770918909868673,1,1.0
Training,0.09132689100236975,0,0.0
Training,-0.41365365199892223,1,1.0
Training,1.1553930351836634,1,1.0
Training,0.21101383788254613,0,0.0
Training,-0.15296564441059304,1,1.0
Training,0.4798995815585589,0,0.0
Training,-0.6940162261976917,1,1.0
Training,-0.7382840010711815,0,0.0
Training,0.14707149639861608,1,1.0
Training,-0.021801867007659997,0,0.0
Training,-0.07590692518636993,1,1.0
Training,-0.6267947902786885,1,1.0
Training,0.43727135390260563,0,0.0
Training,0.004430888472926686,0,0.0
Training,0.8733909137673579,1,1.0
Training,-0.7005744150678384,1,1.0
Training,-0.33659493277469915,0,0.0
Training,0.00607043569046308,0,0.0
Training,-0.692376678980155,1,1.0
Training,0.08312915491468638,0,0.0
Training,-0.6989348678503017,1,1.0
Training,-0.3152808189467225,1,1.0
Training,-0.8153427202954047,0,0.0
Training,-0.3120017245116492,1,1.0
Training,-0.9825765364841443,1,1.0
Training,-0.415293199216459,0,0.0
Training,0.5766328673932214,0,0.0
Training,-0.00540639483229343,1,1.0
Training,-0.4120141047813859,0,0.0
Training,2.060423099263901,1,1.0
Training,-0.3333158383396258,1,1.0
Training,-0.8809246089968711,1,1.0
Training,0.043780021693806445,1,1.0
Training,-0.13493062501768974,1,1.0
Training,0.7209130225364482,1,1.0
Training,0.10280372152512626,1,1.0
Training,2.5916363977457806,1,1.0
Training,-0.46775871017763204,1,1.0
Training,0.3241425958925757,0,0.0
Training,0.07657096604453975,1,1.0
Training,-0.20543115537176623,1,1.0
Training,-0.18247749432625288,1,1.0
Training,-0.5808874681876619,1,1.0
Training,0.7455062307994982,1,1.0
Training,0.27331663214893925,1,1.0
Training,-0.7432026427237914,0,0.0
Training,-0.0037668476147566855,1,1.0
Training,-0.2710130440732325,0,0.0
Training,-0.6399111680189817,0,0.0
Training,-0.6300738847137618,1,1.0
Training,0.5520396591301714,0,0.0
Training,-0.47759599348285214,0,0.0
Training,-0.17591930545610626,1,1.0
Training,-0.36774632990789585,1,1.0
Training,1.486581573126069,1,1.0
Training,-0.5218637683563421,0,0.0
Training,-1.0350420474453172,1,1.0
Training,-0.2808503273784526,1,1.0
Training,-0.6940162261976917,1,1.0
Training,0.16838561022659287,1,1.0
Training,-0.571050184882442,0,0.0
Training,-0.4710378046127055,1,1.0
Training,-0.5185846739212688,1,1.0
Training,0.5487605646950986,1,1.0
Training,-0.8645291368215046,1,1.0
Training,-0.8514127590812113,1,1.0
Training,2.9900463716071894,0,0.0
Training,-0.5546547127070752,0,0.0
Training,-0.46447961574255886,1,1.0
Training,-0.06934873631622313,0,0.0
Training,-0.2447802885926462,0,0.0
Training,-0.3644672354728224,0,0.0
Training,-0.18903568319639952,1,1.0
Training,-0.4349677658268989,1,1.0
Training,-0.6661439234995684,1,1.0
Training,0.2749561793664758,1,1.0
Training,-0.4087350103463124,1,1.0
Training,-0.17100066380349638,0,0.0
Training,3.6802957501901243,0,0.0
Training,-0.11525605840724969,0,0.0
Training,-0.4087350103463124,0,0.0
Training,-0.4054559159112391,1,1.0
Training,0.7455062307994982,0,0.0
Training,-0.29232715790120933,1,1.0
Training,-0.2808503273784526,1,1.0
Training,0.7094361920136916,1,1.0
Training,-0.3710254243429692,1,1.0
Training,-0.07098828353375987,1,1.0
Training,-0.5251428627914154,1,1.0
Training,-0.10050013344941987,0,0.0
Training,0.44874818442536196,0,0.0
Training,-0.25789666633293945,0,0.0
Training,2.7178815334961035,0,0.0
Training,2.799858894372936,1,1.0
Training,0.4569459205130455,0,0.0
Training,-0.6038411292331751,1,1.0
Training,0.6127029061790283,1,1.0
Training,-0.29724579955381936,0,0.0
Training,1.8817124525524056,0,0.0
Training,0.07001277717439312,0,0.0
Training,-0.48087508791792544,0,0.0
Training,-0.04803462248824668,1,1.0
Training,0.7455062307994982,0,0.0
Training,-1.202275863634057,0,0.0
Training,-0.36118814103774904,1,1.0
Training,-0.4546423324373389,0,0.0
